"Id","Prediction"
8994,3854959.6104833
8995,4916732.79217116
8996,5357429.28421733
8997,3854959.6104833
8998,2763123.06252952
8999,4355782.83506131
9000,3354136.38590529
9001,5387492.65048325
9002,3854959.6104833
9003,4385846.20132723
9004,3854959.6104833
9005,4916732.79217116
9006,3885022.97674922
9007,3854959.6104833
9008,5387492.65048325
9009,3263946.28710753
9010,4916732.79217116
9011,3885022.97674922
9012,4385846.20132723
9013,4385846.20132723
9014,4916732.79217116
9015,4856606.05963932
9016,3854959.6104833
9017,4385846.20132723
9018,5387492.65048325
9019,3854959.6104833
9020,3354136.38590529
9021,4385846.20132723
9022,5447619.38301509
9023,4385846.20132723
9024,4385846.20132723
9025,4385846.20132723
9026,8392431.99795132
9027,3854959.6104833
9028,4355782.83506131
9029,3354136.38590529
9030,5417556.01674917
9031,6419202.46590519
9032,4355782.83506131
9033,6329012.36710743
9034,4385846.20132723
9035,2262299.83795151
9036,4886669.42590524
9037,4205466.00373171
9038,5387492.65048325
9039,4385846.20132723
9040,4886669.42590524
9041,4385846.20132723
9042,3854959.6104833
9043,5387492.65048325
9044,3885022.97674922
9045,4385846.20132723
9046,1200526.65626364
9047,4385846.20132723
9048,4856606.05963932
9049,3885022.97674922
9050,4385846.20132723
9051,5357429.28421733
9052,5888315.87506126
9053,4856606.05963932
9054,5888315.87506126
9055,3854959.6104833
9056,2202173.10541966
9057,4355782.83506131
9058,5387492.65048325
9059,4385846.20132723
9060,3885022.97674922
9061,4856606.05963932
9062,4886669.42590524
9063,2262299.83795151
9064,4886669.42590524
9065,4916732.79217116
9066,4385846.20132723
9067,699703.431685633
9068,5387492.65048325
9069,4385846.20132723
9070,4385846.20132723
9071,3854959.6104833
9072,4385846.20132723
9073,5357429.28421733
9074,4385846.20132723
9075,4385846.20132723
9076,4886669.42590524
9077,4886669.42590524
9078,4385846.20132723
9079,3854959.6104833
9080,4355782.83506131
9081,4385846.20132723
9082,4385846.20132723
9083,4916732.79217116
9084,5447619.38301509
9085,4886669.42590524
9086,4385846.20132723
9087,4385846.20132723
9088,5447619.38301509
9089,4856606.05963932
9090,4385846.20132723
9091,3885022.97674922
9092,4355782.83506131
9093,2202173.10541966
9094,4355782.83506131
9095,4385846.20132723
9096,4355782.83506131
9097,4886669.42590524
9098,3854959.6104833
9099,5447619.38301509
9100,4916732.79217116
9101,1200526.65626364
9102,4856606.05963932
9103,4385846.20132723
9104,4886669.42590524
9105,4385846.20132723
9106,5888315.87506126
9107,4385846.20132723
9108,4385846.20132723
9109,4385846.20132723
9110,3854959.6104833
9111,4355782.83506131
9112,4916732.79217116
9113,5888315.87506126
9114,5387492.65048325
9115,4886669.42590524
9116,4355782.83506131
9117,4385846.20132723
9118,3263946.28710753
9119,4916732.79217116
9120,5387492.65048325
9121,3854959.6104833
9122,5387492.65048325
9123,4886669.42590524
9124,4385846.20132723
9125,4355782.83506131
9126,5387492.65048325
9127,5357429.28421733
9128,2202173.10541966
9129,5888315.87506126
9130,5357429.28421733
9131,2262299.83795151
9132,3854959.6104833
9133,5387492.65048325
9134,4916732.79217116
9135,4886669.42590524
9136,3854959.6104833
9137,4385846.20132723
9138,4856606.05963932
9139,3885022.97674922
9140,4916732.79217116
9141,4355782.83506131
9142,5978505.97385903
9143,5207112.45288773
9144,3354136.38590529
9145,3885022.97674922
9146,4355782.83506131
9147,4415909.56759315
9148,3263946.28710753
9149,3885022.97674922
9150,3263946.28710753
9151,3854959.6104833
9152,8392431.99795132
9153,4886669.42590524
9154,4856606.05963932
9155,3854959.6104833
9156,2262299.83795151
9157,5387492.65048325
9158,4355782.83506131
9159,4355782.83506131
9160,3854959.6104833
9161,3854959.6104833
9162,4916732.79217116
9163,5387492.65048325
9164,3854959.6104833
9165,4355782.83506131
9166,3854959.6104833
9167,4385846.20132723
9168,4355782.83506131
9169,3854959.6104833
9170,3854959.6104833
9171,4385846.20132723
9172,4265592.73626355
9173,4355782.83506131
9174,4856606.05963932
9175,4385846.20132723
9176,5387492.65048325
9177,699703.431685633
9178,4385846.20132723
9179,4886669.42590524
9180,4385846.20132723
9181,5387492.65048325
9182,4355782.83506131
9183,3854959.6104833
9184,4856606.05963932
9185,4385846.20132723
9186,3354136.38590529
9187,6268885.63457559
9188,3854959.6104833
9189,3854959.6104833
9190,4385846.20132723
9191,4355782.83506131
9192,5387492.65048325
9193,3854959.6104833
9194,4856606.05963932
9195,3354136.38590529
9196,5357429.28421733
9197,5387492.65048325
9198,3854959.6104833
9199,4385846.20132723
9200,4385846.20132723
9201,4355782.83506131
9202,4355782.83506131
9203,2202173.10541966
9204,3354136.38590529
9205,3854959.6104833
9206,3854959.6104833
9207,5357429.28421733
9208,3263946.28710753
9209,4886669.42590524
9210,3854959.6104833
9211,4385846.20132723
9212,3854959.6104833
9213,4355782.83506131
9214,4385846.20132723
9215,4355782.83506131
9216,2262299.83795151
9217,3354136.38590529
9218,4355782.83506131
9219,4886669.42590524
9220,4355782.83506131
9221,4385846.20132723
9222,4325719.46879539
9223,3354136.38590529
9224,4385846.20132723
9225,4886669.42590524
9226,5918379.24132718
9227,4355782.83506131
9228,3885022.97674922
9229,3354136.38590529
9230,3854959.6104833
9231,4886669.42590524
9232,3263946.28710753
9233,3354136.38590529
9234,4385846.20132723
9235,5387492.65048325
9236,4886669.42590524
9237,6859898.95795136
9238,4415909.56759315
9239,4385846.20132723
9240,4385846.20132723
9241,4916732.79217116
9242,3885022.97674922
9243,4916732.79217116
9244,4886669.42590524
9245,3885022.97674922
9246,4856606.05963932
9247,4385846.20132723
9248,5888315.87506126
9249,3263946.28710753
9250,3854959.6104833
9251,4385846.20132723
9252,4886669.42590524
9253,3854959.6104833
9254,4205466.00373171
9255,4385846.20132723
9256,3324073.01963937
9257,4916732.79217116
9258,4355782.83506131
9259,4385846.20132723
9260,4355782.83506131
9261,4385846.20132723
9262,4385846.20132723
9263,4385846.20132723
9264,3854959.6104833
9265,4385846.20132723
9266,3854959.6104833
9267,3854959.6104833
9268,3854959.6104833
9269,4355782.83506131
9270,3854959.6104833
9271,4385846.20132723
9272,4385846.20132723
9273,4205466.00373171
9274,7861545.40710738
9275,4355782.83506131
9276,3885022.97674922
9277,1701349.88084165
9278,4385846.20132723
9279,5387492.65048325
9280,5888315.87506126
9281,1200526.65626364
9282,3854959.6104833
9283,4355782.83506131
9284,3263946.28710753
9285,4916732.79217116
9286,4886669.42590524
9287,3354136.38590529
9288,3885022.97674922
9289,3854959.6104833
9290,4886669.42590524
9291,3854959.6104833
9292,4355782.83506131
9293,3854959.6104833
9294,3354136.38590529
9295,4355782.83506131
9296,3203819.55457568
9297,4325719.46879539
9298,3854959.6104833
9299,3354136.38590529
9300,4916732.79217116
9301,4415909.56759315
9302,3854959.6104833
9303,3854959.6104833
9304,4355782.83506131
9305,2262299.83795151
9306,5387492.65048325
9307,8392431.99795132
9308,3885022.97674922
9309,5387492.65048325
9310,2262299.83795151
9311,5387492.65048325
9312,4385846.20132723
9313,3263946.28710753
9314,4886669.42590524
9315,2262299.83795151
9316,5357429.28421733
9317,3854959.6104833
9318,5387492.65048325
9319,4916732.79217116
9320,4856606.05963932
9321,4355782.83506131
9322,7480975.64759306
9323,5387492.65048325
9324,3324073.01963937
9325,3854959.6104833
9326,5207112.45288773
9327,4355782.83506131
9328,3854959.6104833
9329,4886669.42590524
9330,3885022.97674922
9331,1200526.65626364
9332,8392431.99795132
9333,1761476.6133735
9334,3263946.28710753
9335,5357429.28421733
9336,3885022.97674922
9337,3354136.38590529
9338,3263946.28710753
9339,4355782.83506131
9340,4856606.05963932
9341,3203819.55457568
9342,5888315.87506126
9343,3854959.6104833
9344,3354136.38590529
9345,3854959.6104833
9346,3885022.97674922
9347,3263946.28710753
9348,4355782.83506131
9349,4856606.05963932
9350,5387492.65048325
9351,4385846.20132723
9352,4385846.20132723
9353,4355782.83506131
9354,3854959.6104833
9355,5357429.28421733
9356,4886669.42590524
9357,4385846.20132723
9358,4916732.79217116
9359,3854959.6104833
9360,4886669.42590524
9361,3854959.6104833
9362,5387492.65048325
9363,5357429.28421733
9364,4355782.83506131
9365,4385846.20132723
9366,5357429.28421733
9367,4916732.79217116
9368,3885022.97674922
9369,3354136.38590529
9370,3885022.97674922
9371,4355782.83506131
9372,1761476.6133735
9373,4886669.42590524
9374,3263946.28710753
9375,5888315.87506126
9376,3854959.6104833
9377,3854959.6104833
9378,4886669.42590524
9379,4355782.83506131
9380,3854959.6104833
9381,4385846.20132723
9382,4385846.20132723
9383,5357429.28421733
9384,3854959.6104833
9385,3354136.38590529
9386,4886669.42590524
9387,4886669.42590524
9388,1200526.65626364
9389,5387492.65048325
9390,3263946.28710753
9391,5387492.65048325
9392,5357429.28421733
9393,4385846.20132723
9394,5357429.28421733
9395,3854959.6104833
9396,4355782.83506131
9397,3263946.28710753
9398,2262299.83795151
9399,3354136.38590529
9400,3885022.97674922
9401,1200526.65626364
9402,2202173.10541966
9403,3854959.6104833
9404,3854959.6104833
9405,4385846.20132723
9406,4355782.83506131
9407,2763123.06252952
9408,5387492.65048325
9409,4886669.42590524
9410,4385846.20132723
9411,4916732.79217116
9412,2202173.10541966
9413,4355782.83506131
9414,5387492.65048325
9415,4355782.83506131
9416,1200526.65626364
9417,4886669.42590524
9418,4886669.42590524
9419,5387492.65048325
9420,4385846.20132723
9421,4385846.20132723
9422,4385846.20132723
9423,5387492.65048325
9424,3854959.6104833
9425,5888315.87506126
9426,4385846.20132723
9427,3854959.6104833
9428,4886669.42590524
9429,2262299.83795151
9430,5387492.65048325
9431,3263946.28710753
9432,4385846.20132723
9433,5357429.28421733
9434,4916732.79217116
9435,699703.431685633
9436,4205466.00373171
9437,4886669.42590524
9438,3263946.28710753
9439,4385846.20132723
9440,3263946.28710753
9441,4886669.42590524
9442,4856606.05963932
9443,4355782.83506131
9444,4916732.79217116
9445,4385846.20132723
9446,2202173.10541966
9447,3854959.6104833
9448,5888315.87506126
9449,4385846.20132723
9450,5447619.38301509
9451,4355782.83506131
9452,3854959.6104833
9453,3764769.51168554
9454,5417556.01674917
9455,3854959.6104833
9456,5387492.65048325
9457,4355782.83506131
9458,5888315.87506126
9459,4355782.83506131
9460,5447619.38301509
9461,4916732.79217116
9462,5888315.87506126
9463,5357429.28421733
9464,3354136.38590529
9465,4856606.05963932
9466,4355782.83506131
9467,4886669.42590524
9468,4385846.20132723
9469,6268885.63457559
9470,3854959.6104833
9471,3854959.6104833
9472,5918379.24132718
9473,6268885.63457559
9474,5357429.28421733
9475,3203819.55457568
9476,4886669.42590524
9477,3354136.38590529
9478,4385846.20132723
9479,4886669.42590524
9480,4385846.20132723
9481,5357429.28421733
9482,5888315.87506126
9483,5417556.01674917
9484,4385846.20132723
9485,3354136.38590529
9486,3854959.6104833
9487,3885022.97674922
9488,4385846.20132723
9489,4385846.20132723
9490,4385846.20132723
9491,4385846.20132723
9492,6419202.46590519
9493,4355782.83506131
9494,6449265.83217112
9495,3885022.97674922
9496,4916732.79217116
9497,3854959.6104833
9498,4385846.20132723
9499,4916732.79217116
9500,3885022.97674922
9501,3854959.6104833
9502,3203819.55457568
9503,5387492.65048325
9504,3885022.97674922
9505,3854959.6104833
9506,4385846.20132723
9507,3854959.6104833
9508,5387492.65048325
9509,2262299.83795151
9510,5888315.87506126
9511,3854959.6104833
9512,5387492.65048325
9513,5888315.87506126
9514,3854959.6104833
9515,4856606.05963932
9516,4385846.20132723
9517,4385846.20132723
9518,4916732.79217116
9519,3354136.38590529
9520,4355782.83506131
9521,3854959.6104833
9522,3854959.6104833
9523,4355782.83506131
9524,5888315.87506126
9525,5357429.28421733
9526,4355782.83506131
9527,3854959.6104833
9528,4355782.83506131
9529,4385846.20132723
9530,4385846.20132723
9531,4856606.05963932
9532,4856606.05963932
9533,4355782.83506131
9534,3263946.28710753
9535,6268885.63457559
9536,3885022.97674922
9537,5357429.28421733
9538,4856606.05963932
9539,4385846.20132723
9540,3885022.97674922
9541,5387492.65048325
9542,4886669.42590524
9543,8392431.99795132
9544,2202173.10541966
9545,3263946.28710753
9546,4355782.83506131
9547,5387492.65048325
9548,3203819.55457568
9549,1200526.65626364
9550,4385846.20132723
9551,3885022.97674922
9552,5918379.24132718
9553,3854959.6104833
9554,4385846.20132723
9555,3854959.6104833
9556,5357429.28421733
9557,6449265.83217112
9558,699703.431685633
9559,4856606.05963932
9560,3354136.38590529
9561,3885022.97674922
9562,3854959.6104833
9563,3854959.6104833
9564,4385846.20132723
9565,5387492.65048325
9566,3354136.38590529
9567,3854959.6104833
9568,4886669.42590524
9569,2202173.10541966
9570,4385846.20132723
9571,2202173.10541966
9572,3854959.6104833
9573,4385846.20132723
9574,6419202.46590519
9575,3354136.38590529
9576,4385846.20132723
9577,4856606.05963932
9578,4355782.83506131
9579,3854959.6104833
9580,4355782.83506131
9581,3854959.6104833
9582,4886669.42590524
9583,4385846.20132723
9584,5387492.65048325
9585,4385846.20132723
9586,4355782.83506131
9587,4385846.20132723
9588,4355782.83506131
9589,5387492.65048325
9590,3885022.97674922
9591,3854959.6104833
9592,5888315.87506126
9593,4385846.20132723
9594,3203819.55457568
9595,4385846.20132723
9596,4385846.20132723
9597,4355782.83506131
9598,3263946.28710753
9599,4355782.83506131
9600,6389139.09963927
9601,4385846.20132723
9602,8923318.58879525
9603,4355782.83506131
9604,4385846.20132723
9605,6389139.09963927
9606,4355782.83506131
9607,3854959.6104833
9608,4385846.20132723
9609,4385846.20132723
9610,4385846.20132723
9611,4385846.20132723
9612,4355782.83506131
9613,5447619.38301509
9614,3854959.6104833
9615,5387492.65048325
9616,4886669.42590524
9617,3354136.38590529
9618,4385846.20132723
9619,7861545.40710738
9620,5387492.65048325
9621,4916732.79217116
9622,3263946.28710753
9623,4886669.42590524
9624,4355782.83506131
9625,3354136.38590529
9626,3854959.6104833
9627,3854959.6104833
9628,3354136.38590529
9629,4355782.83506131
9630,3885022.97674922
9631,4385846.20132723
9632,4385846.20132723
9633,6419202.46590519
9634,4886669.42590524
9635,3854959.6104833
9636,4385846.20132723
9637,6859898.95795136
9638,3885022.97674922
9639,4355782.83506131
9640,3854959.6104833
9641,4385846.20132723
9642,4916732.79217116
9643,4385846.20132723
9644,4916732.79217116
9645,4856606.05963932
9646,4355782.83506131
9647,4355782.83506131
9648,4856606.05963932
9649,3885022.97674922
9650,3854959.6104833
9651,5357429.28421733
9652,4916732.79217116
9653,1200526.65626364
9654,4385846.20132723
9655,3854959.6104833
9656,4355782.83506131
9657,4886669.42590524
9658,4355782.83506131
9659,4385846.20132723
9660,3854959.6104833
9661,4385846.20132723
9662,5387492.65048325
9663,4355782.83506131
9664,5387492.65048325
9665,4916732.79217116
9666,2262299.83795151
9667,4886669.42590524
9668,4856606.05963932
9669,5417556.01674917
9670,3854959.6104833
9671,4385846.20132723
9672,3203819.55457568
9673,5357429.28421733
9674,4385846.20132723
9675,1200526.65626364
9676,5387492.65048325
9677,4916732.79217116
9678,4355782.83506131
9679,3324073.01963937
9680,4856606.05963932
9681,4916732.79217116
9682,4916732.79217116
9683,4355782.83506131
9684,3854959.6104833
9685,1200526.65626364
9686,5387492.65048325
9687,4355782.83506131
9688,3885022.97674922
9689,3354136.38590529
9690,4916732.79217116
9691,3854959.6104833
9692,4886669.42590524
9693,3263946.28710753
9694,4355782.83506131
9695,3854959.6104833
9696,4886669.42590524
9697,3824896.24421738
9698,3854959.6104833
9699,4385846.20132723
9700,3854959.6104833
9701,3324073.01963937
9702,3354136.38590529
9703,4385846.20132723
9704,4385846.20132723
9705,4385846.20132723
9706,4916732.79217116
9707,4355782.83506131
9708,4385846.20132723
9709,1200526.65626364
9710,3854959.6104833
9711,4355782.83506131
9712,3885022.97674922
9713,4325719.46879539
9714,3324073.01963937
9715,4385846.20132723
9716,4886669.42590524
9717,3854959.6104833
9718,4886669.42590524
9719,3854959.6104833
9720,4916732.79217116
9721,4385846.20132723
9722,3354136.38590529
9723,4385846.20132723
9724,4385846.20132723
9725,4355782.83506131
9726,3854959.6104833
9727,4856606.05963932
9728,4886669.42590524
9729,4856606.05963932
9730,3854959.6104833
9731,3854959.6104833
9732,6449265.83217112
9733,4385846.20132723
9734,5888315.87506126
9735,3854959.6104833
9736,4385846.20132723
9737,3263946.28710753
9738,3354136.38590529
9739,6859898.95795136
9740,4355782.83506131
9741,4325719.46879539
9742,4886669.42590524
9743,4355782.83506131
9744,4385846.20132723
9745,4385846.20132723
9746,5888315.87506126
9747,4886669.42590524
9748,4385846.20132723
9749,4916732.79217116
9750,3885022.97674922
9751,7861545.40710738
9752,4385846.20132723
9753,4856606.05963932
9754,3885022.97674922
9755,3885022.97674922
9756,4385846.20132723
9757,5888315.87506126
9758,5387492.65048325
9759,5357429.28421733
9760,3354136.38590529
9761,3885022.97674922
9762,5918379.24132718
9763,4385846.20132723
9764,1200526.65626364
9765,3263946.28710753
9766,4355782.83506131
9767,3885022.97674922
9768,2202173.10541966
9769,3854959.6104833
9770,3854959.6104833
9771,4385846.20132723
9772,4385846.20132723
9773,4415909.56759315
9774,4355782.83506131
9775,3263946.28710753
9776,4916732.79217116
9777,4385846.20132723
9778,1200526.65626364
9779,4385846.20132723
9780,4355782.83506131
9781,4856606.05963932
9782,5888315.87506126
9783,3263946.28710753
9784,4385846.20132723
9785,4385846.20132723
9786,3854959.6104833
9787,4385846.20132723
9788,5357429.28421733
9789,3203819.55457568
9790,4385846.20132723
9791,4886669.42590524
9792,3263946.28710753
9793,4355782.83506131
9794,3885022.97674922
9795,4886669.42590524
9796,5888315.87506126
9797,3854959.6104833
9798,2202173.10541966
9799,4886669.42590524
9800,4355782.83506131
9801,3854959.6104833
9802,4355782.83506131
9803,4265592.73626355
9804,3854959.6104833
9805,4265592.73626355
9806,4385846.20132723
9807,4385846.20132723
9808,5888315.87506126
9809,3854959.6104833
9810,5387492.65048325
9811,3854959.6104833
9812,4355782.83506131
9813,5357429.28421733
9814,3854959.6104833
9815,5387492.65048325
9816,3854959.6104833
9817,4916732.79217116
9818,3854959.6104833
9819,3885022.97674922
9820,4355782.83506131
9821,2202173.10541966
9822,5387492.65048325
9823,3854959.6104833
9824,3263946.28710753
9825,4916732.79217116
9826,2202173.10541966
9827,4886669.42590524
9828,4886669.42590524
9829,4856606.05963932
9830,4886669.42590524
9831,4856606.05963932
9832,4355782.83506131
9833,4886669.42590524
9834,4385846.20132723
9835,6419202.46590519
9836,4385846.20132723
9837,4355782.83506131
9838,4886669.42590524
9839,5387492.65048325
9840,5888315.87506126
9841,4205466.00373171
9842,4886669.42590524
9843,4856606.05963932
9844,3854959.6104833
9845,4385846.20132723
9846,4916732.79217116
9847,4355782.83506131
9848,4385846.20132723
9849,3854959.6104833
9850,4916732.79217116
9851,3854959.6104833
9852,3854959.6104833
9853,4385846.20132723
9854,3854959.6104833
9855,5357429.28421733
9856,4385846.20132723
9857,5387492.65048325
9858,6419202.46590519
9859,1701349.88084165
9860,5387492.65048325
9861,4355782.83506131
9862,3324073.01963937
9863,3854959.6104833
9864,4385846.20132723
9865,3854959.6104833
9866,3354136.38590529
9867,3854959.6104833
9868,5357429.28421733
9869,3354136.38590529
9870,6950089.05674913
9871,3854959.6104833
9872,5207112.45288773
9873,5387492.65048325
9874,3854959.6104833
9875,4385846.20132723
9876,4385846.20132723
9877,4886669.42590524
9878,3885022.97674922
9879,4886669.42590524
9880,4355782.83506131
9881,5918379.24132718
9882,4355782.83506131
9883,3854959.6104833
9884,3854959.6104833
9885,4385846.20132723
9886,5207112.45288773
9887,4385846.20132723
9888,3854959.6104833
9889,3854959.6104833
9890,6449265.83217112
9891,3854959.6104833
9892,5387492.65048325
9893,3354136.38590529
9894,5918379.24132718
9895,4385846.20132723
9896,3354136.38590529
9897,3854959.6104833
9898,5387492.65048325
9899,3885022.97674922
9900,4325719.46879539
9901,5888315.87506126
9902,4385846.20132723
9903,699703.431685633
9904,5387492.65048325
9905,3354136.38590529
9906,4355782.83506131
9907,4355782.83506131
9908,5447619.38301509
9909,3263946.28710753
9910,5387492.65048325
9911,4385846.20132723
9912,3885022.97674922
9913,4385846.20132723
9914,5387492.65048325
9915,4355782.83506131
9916,4355782.83506131
9917,4385846.20132723
9918,4385846.20132723
9919,4886669.42590524
9920,4886669.42590524
9921,4385846.20132723
9922,4385846.20132723
9923,3824896.24421738
9924,3354136.38590529
9925,4385846.20132723
9926,3354136.38590529
9927,4385846.20132723
9928,3263946.28710753
9929,3354136.38590529
9930,3854959.6104833
9931,3854959.6104833
9932,3354136.38590529
9933,6449265.83217112
9934,3885022.97674922
9935,3854959.6104833
9936,3854959.6104833
9937,3885022.97674922
9938,5387492.65048325
9939,3854959.6104833
9940,5447619.38301509
9941,4385846.20132723
9942,4916732.79217116
9943,4916732.79217116
9944,2202173.10541966
9945,5888315.87506126
9946,5387492.65048325
9947,4886669.42590524
9948,4415909.56759315
9949,4385846.20132723
9950,4385846.20132723
9951,4916732.79217116
9952,4385846.20132723
9953,4886669.42590524
9954,5387492.65048325
9955,3854959.6104833
9956,3354136.38590529
9957,4385846.20132723
9958,2202173.10541966
9959,3854959.6104833
9960,5918379.24132718
9961,2763123.06252952
9962,5357429.28421733
9963,4385846.20132723
9964,4355782.83506131
9965,5357429.28421733
9966,2262299.83795151
9967,4385846.20132723
9968,4886669.42590524
9969,4886669.42590524
9970,4355782.83506131
9971,4355782.83506131
9972,5357429.28421733
9973,4205466.00373171
9974,7390785.54879529
9975,4886669.42590524
9976,4355782.83506131
9977,5447619.38301509
9978,3854959.6104833
9979,3854959.6104833
9980,3854959.6104833
9981,3854959.6104833
9982,4916732.79217116
9983,4886669.42590524
9984,2202173.10541966
9985,4355782.83506131
9986,3854959.6104833
9987,4385846.20132723
9988,5888315.87506126
9989,4385846.20132723
9990,4205466.00373171
9991,4385846.20132723
9992,4385846.20132723
9993,1200526.65626364
9994,4385846.20132723
9995,4355782.83506131
9996,5888315.87506126
9997,3885022.97674922
9998,4916732.79217116
9999,4856606.05963932
10000,6419202.46590519
10001,4856606.05963932
10002,4856606.05963932
10003,4856606.05963932
10004,6449265.83217112
10005,3854959.6104833
10006,5888315.87506126
10007,3354136.38590529
10008,5888315.87506126
10009,2202173.10541966
10010,4385846.20132723
10011,3764769.51168554
10012,4886669.42590524
10013,4385846.20132723
10014,5357429.28421733
10015,3854959.6104833
10016,3854959.6104833
10017,3203819.55457568
10018,3854959.6104833
10019,3854959.6104833
10020,4886669.42590524
10021,3854959.6104833
10022,4355782.83506131
10023,4385846.20132723
10024,4856606.05963932
10025,4385846.20132723
10026,5387492.65048325
10027,4886669.42590524
10028,4355782.83506131
10029,4385846.20132723
10030,5387492.65048325
10031,4385846.20132723
10032,5888315.87506126
10033,2202173.10541966
10034,4355782.83506131
10035,3854959.6104833
10036,4385846.20132723
10037,3263946.28710753
10038,4385846.20132723
10039,3854959.6104833
10040,4916732.79217116
10041,4385846.20132723
10042,4856606.05963932
10043,4886669.42590524
10044,4415909.56759315
10045,3885022.97674922
10046,3263946.28710753
10047,4856606.05963932
10048,3854959.6104833
10049,4355782.83506131
10050,4916732.79217116
10051,5357429.28421733
10052,4856606.05963932
10053,3854959.6104833
10054,4355782.83506131
10055,1200526.65626364
10056,4886669.42590524
10057,4385846.20132723
10058,4385846.20132723
10059,4415909.56759315
10060,4916732.79217116
10061,4916732.79217116
10062,4355782.83506131
10063,3854959.6104833
10064,5978505.97385903
10065,3885022.97674922
10066,4385846.20132723
10067,4385846.20132723
10068,4385846.20132723
10069,1200526.65626364
10070,4916732.79217116
10071,4916732.79217116
10072,4886669.42590524
10073,4355782.83506131
10074,3354136.38590529
10075,3263946.28710753
10076,4385846.20132723
10077,3854959.6104833
10078,3354136.38590529
10079,6268885.63457559
10080,3854959.6104833
10081,5387492.65048325
10082,4916732.79217116
10083,4385846.20132723
10084,4385846.20132723
10085,4355782.83506131
10086,3854959.6104833
10087,4385846.20132723
10088,4385846.20132723
10089,4355782.83506131
10090,4385846.20132723
10091,5387492.65048325
10092,4916732.79217116
10093,1200526.65626364
10094,4856606.05963932
10095,3854959.6104833
10096,5447619.38301509
10097,5357429.28421733
10098,3885022.97674922
10099,4355782.83506131
10100,3854959.6104833
10101,4916732.79217116
10102,3885022.97674922
10103,4355782.83506131
10104,4886669.42590524
10105,5447619.38301509
10106,4385846.20132723
10107,5417556.01674917
10108,5888315.87506126
10109,3885022.97674922
10110,6419202.46590519
10111,4385846.20132723
10112,3854959.6104833
10113,4886669.42590524
10114,4385846.20132723
10115,4385846.20132723
10116,4355782.83506131
10117,3854959.6104833
10118,4886669.42590524
10119,3854959.6104833
10120,4355782.83506131
10121,4355782.83506131
10122,2262299.83795151
10123,2763123.06252952
10124,5417556.01674917
10125,3854959.6104833
10126,3854959.6104833
10127,6449265.83217112
10128,6389139.09963927
10129,3885022.97674922
10130,3854959.6104833
10131,5858252.50879534
10132,4916732.79217116
10133,4385846.20132723
10134,5888315.87506126
10135,4856606.05963932
10136,5387492.65048325
10137,3854959.6104833
10138,4856606.05963932
10139,4385846.20132723
10140,2763123.06252952
10141,5387492.65048325
10142,3854959.6104833
10143,3354136.38590529
10144,5888315.87506126
10145,4856606.05963932
10146,4385846.20132723
10147,3854959.6104833
10148,4385846.20132723
10149,4385846.20132723
10150,6268885.63457559
10151,4385846.20132723
10152,4355782.83506131
10153,2262299.83795151
10154,4355782.83506131
10155,4856606.05963932
10156,4355782.83506131
10157,4916732.79217116
10158,4886669.42590524
10159,2202173.10541966
10160,4415909.56759315
10161,1200526.65626364
10162,4886669.42590524
10163,4355782.83506131
10164,4355782.83506131
10165,3854959.6104833
10166,1761476.6133735
10167,3854959.6104833
10168,3854959.6104833
10169,5417556.01674917
10170,3354136.38590529
10171,6268885.63457559
10172,4385846.20132723
10173,4856606.05963932
10174,3885022.97674922
10175,4886669.42590524
10176,3885022.97674922
10177,3854959.6104833
10178,3854959.6104833
10179,3854959.6104833
10180,4886669.42590524
10181,2202173.10541966
10182,3854959.6104833
10183,2763123.06252952
10184,3854959.6104833
10185,5918379.24132718
10186,3263946.28710753
10187,4856606.05963932
10188,4355782.83506131
10189,4385846.20132723
10190,3854959.6104833
10191,3854959.6104833
10192,4856606.05963932
10193,4916732.79217116
10194,6389139.09963927
10195,5888315.87506126
10196,4385846.20132723
10197,4886669.42590524
10198,4886669.42590524
10199,3263946.28710753
10200,2262299.83795151
10201,3263946.28710753
10202,4355782.83506131
10203,3854959.6104833
10204,5447619.38301509
10205,4325719.46879539
10206,5357429.28421733
10207,5357429.28421733
10208,3854959.6104833
10209,4355782.83506131
10210,4265592.73626355
10211,3854959.6104833
10212,4385846.20132723
10213,5357429.28421733
10214,5888315.87506126
10215,3885022.97674922
10216,4385846.20132723
10217,5357429.28421733
10218,4385846.20132723
10219,5387492.65048325
10220,3854959.6104833
10221,3354136.38590529
10222,3354136.38590529
10223,4385846.20132723
10224,4916732.79217116
10225,4385846.20132723
10226,4355782.83506131
10227,5978505.97385903
10228,4385846.20132723
10229,4856606.05963932
10230,1200526.65626364
10231,3354136.38590529
10232,4385846.20132723
10233,4355782.83506131
10234,2202173.10541966
10235,4385846.20132723
10236,3854959.6104833
10237,4856606.05963932
10238,3854959.6104833
10239,2763123.06252952
10240,5357429.28421733
10241,4886669.42590524
10242,3885022.97674922
10243,5888315.87506126
10244,3324073.01963937
10245,3854959.6104833
10246,4856606.05963932
10247,4856606.05963932
10248,4916732.79217116
10249,4355782.83506131
10250,3885022.97674922
10251,3263946.28710753
10252,3885022.97674922
10253,4886669.42590524
10254,4265592.73626355
10255,4385846.20132723
10256,4355782.83506131
10257,3263946.28710753
10258,3854959.6104833
10259,4385846.20132723
10260,699703.431685633
10261,5447619.38301509
10262,4355782.83506131
10263,5918379.24132718
10264,4916732.79217116
10265,3885022.97674922
